iter	MAE
1501	0.02077586639
1502	0.02077517926
1503	0.02077414526
1504	0.02077217083
1505	0.02076654369
1506	0.02076646256
1507	0.02076506169
1508	0.02075821671
1509	0.02075683738
1510	0.0207564773
1511	0.02075497226
1512	0.02075042944
1513	0.02074851532
1514	0.02074732081
1515	0.02074658889
1516	0.0207456054
1517	0.02074471189
1518	0.02074450505
1519	0.02074349423
1520	0.02074204905
1521	0.02074172188
1522	0.02074007942
1523	0.02073736026
1524	0.02073222864
1525	0.02073122495
1526	0.02072896732
1527	0.0207276034
1528	0.02072444165
1529	0.02072360806
1530	0.0207197722
1531	0.02071839007
1532	0.02071659343
1533	0.020714524
1534	0.02071298507
1535	0.02071054184
1536	0.02071008779
