TEC_N_Aver_pred;B1_N_Aver_pred;B1_Reconciled;B1_Delta;B2_N_Aver_pred;B2_Reconciled;B2_Delta;B3_N_Aver_pred;B3_Reconciled;B3_Delta;B4_N_Aver_pred;B4_Reconciled;B4_Delta;Sum_Check;Total_Error_Before;Total_Error_After
324.1836853027344;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;338.4761962890625;324.1836853027344;-14.292510986328125;324.1836853027344;14.292510986328125;0.0
334.4144287109375;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;345.5702819824219;334.4144287109375;-11.155853271484375;334.4144287109375;11.155853271484375;0.0
336.9371337890625;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;344.5459289550781;336.9371337890625;-7.608795166015625;336.9371337890625;7.608795166015625;0.0
347.0833740234375;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;351.9358825683594;347.0833740234375;-4.852508544921875;347.0833740234375;4.852508544921875;0.0
340.1848449707031;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;346.8760986328125;340.1848449707031;-6.691253662109375;340.1848449707031;6.691253662109375;0.0
336.2595520019531;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;344.1011657714844;336.2595520019531;-7.84161376953125;336.2595520019531;7.84161376953125;0.0
342.0965881347656;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;348.3644104003906;342.0965881347656;-6.267822265625;342.0965881347656;6.267822265625;0.0
348.1839904785156;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;352.68994140625;348.1839904785156;-4.505950927734375;348.1839904785156;4.505950927734375;0.0
352.9613037109375;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;356.1047058105469;352.9613037109375;-3.143402099609375;352.9613037109375;3.143402099609375;0.0
354.9607238769531;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;357.4810485839844;354.9607238769531;-2.52032470703125;354.9607238769531;2.52032470703125;0.0
352.816162109375;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;355.9545593261719;352.816162109375;-3.138397216796875;352.816162109375;3.138397216796875;0.0
351.8797302246094;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;355.2824401855469;351.8797302246094;-3.4027099609375;351.8797302246094;3.4027099609375;0.0
