TEC_N_Aver_pred;B1_N_Aver_pred;B1_Reconciled;B1_Delta;B2_N_Aver_pred;B2_Reconciled;B2_Delta;B3_N_Aver_pred;B3_Reconciled;B3_Delta;B4_N_Aver_pred;B4_Reconciled;B4_Delta;Sum_Check;Total_Error_Before;Total_Error_After
0.0;0.0;0.0;0.0;0.0;0.0;0.0;-0.008519079;0.0;0.008519078604876995;0.0;0.0;0.0;0.0;-0.008519078604876995;0.0
0.0;0.0;0.0;0.0;0.0;0.0;0.0;-0.09320133;0.0;0.09320133179426193;0.0;0.0;0.0;0.0;-0.09320133179426193;0.0
0.0;0.0;0.0;0.0;0.0;0.0;0.0;-0.107501075;0.0;0.1075010746717453;0.0;0.0;0.0;0.0;-0.1075010746717453;0.0
0.0;0.0;0.0;0.0;0.0;0.0;0.0;-0.14001484;0.0;0.14001484215259552;0.0;0.0;0.0;0.0;-0.14001484215259552;0.0
0.0;0.0;0.0;0.0;0.0;0.0;0.0;-0.0882109;0.0;0.08821090310811996;0.0;0.0;0.0;0.0;-0.08821090310811996;0.0
0.0;0.0;0.0;0.0;0.0;0.0;0.0;-0.077121876;0.0;0.07712187618017197;0.0;0.0;0.0;0.0;-0.07712187618017197;0.0
0.0;0.0;0.0;0.0;0.0;0.0;0.0;-0.069166325;0.0;0.06916632503271103;0.0;0.0;0.0;0.0;-0.06916632503271103;0.0
0.0;0.0;0.0;0.0;0.0;0.0;0.0;-0.11824385;0.0;0.11824385076761246;0.0;0.0;0.0;0.0;-0.11824385076761246;0.0
0.0;0.0;0.0;0.0;0.0;0.0;0.0;-0.11046912;0.0;0.11046911776065826;0.0;0.0;0.0;0.0;-0.11046911776065826;0.0
358.50982666015625;0.0;0.0;0.0;0.0;0.0;0.0;-0.117489845;0.0;0.11748984456062317;355.7020634622728;358.50982666015625;2.807763197883446;358.50982666015625;-2.9252530424440693;0.0
367.9814147949219;0.0;0.0;0.0;0.0;0.0;0.0;-0.096433714;0.0;0.09643371403217316;355.78506830007046;367.9814147949219;12.196346494851412;367.9814147949219;-12.292780208883585;0.0
352.8655090332031;0.0;0.0;0.0;0.0;0.0;0.0;-0.12855126;0.0;0.12855125963687897;353.8079729795111;352.8655090332031;-0.9424639463079529;352.8655090332031;0.813912686671074;0.0
329.9075927734375;0.0;0.0;0.0;0.0;0.0;0.0;-0.14771117;0.0;0.14771117269992828;350.48124593203613;329.9075927734375;-20.57365315859863;329.9075927734375;20.425941985898703;0.0
326.6899108886719;0.0;0.0;0.0;0.0;0.0;0.0;-0.18264845;0.0;0.1826484501361847;347.8883372884212;326.6899108886719;-21.198426399749337;326.6899108886719;21.015777949613152;0.0
329.427001953125;0.0;0.0;0.0;0.0;0.0;0.0;-0.14944126;0.0;0.14944125711917877;350.48124593203613;329.427001953125;-21.05424397891113;329.427001953125;20.904802721791953;0.0
332.5047607421875;0.0;0.0;0.0;0.0;0.0;0.0;-0.14016724;0.0;0.140167236328125;351.41369657181957;332.5047607421875;-18.90893582963207;332.5047607421875;18.768768593303946;0.0
333.3230895996094;0.0;0.0;0.0;0.0;0.0;0.0;-0.14136721;0.0;0.14136721193790436;351.41369657181957;333.3230895996094;-18.090606972210196;333.3230895996094;17.94923976027229;0.0
337.3230895996094;0.0;0.0;0.0;0.0;0.0;0.0;-0.14296797;0.0;0.14296796917915344;352.0624381357636;337.3230895996094;-14.739348536154239;337.3230895996094;14.596380566975085;0.0
339.3018493652344;0.0;0.0;0.0;0.0;0.0;0.0;-0.12197208;0.0;0.12197207659482956;352.0624381357636;339.3018493652344;-12.760588770529239;339.3018493652344;12.63861669393441;0.0
338.28814697265625;0.0;0.0;0.0;0.0;0.0;0.0;-0.14327146;0.0;0.14327146112918854;352.0624381357636;338.28814697265625;-13.774291163107364;338.28814697265625;13.631019701978175;0.0
336.4549255371094;0.0;0.0;0.0;0.0;0.0;0.0;-0.14266752;0.0;0.1426675170660019;351.77300132086293;336.4549255371094;-15.318075783753557;336.4549255371094;15.175408266687555;0.0
335.1534423828125;0.0;0.0;0.0;0.0;0.0;0.0;-0.14216784;0.0;0.1421678364276886;351.77300132086293;335.1534423828125;-16.61955893805043;335.1534423828125;16.477391101622743;0.0
336.2138671875;0.0;0.0;0.0;0.0;0.0;0.0;-0.1425792;0.0;0.14257919788360596;351.77300132086293;336.2138671875;-15.559134133362932;336.2138671875;15.416554935479326;0.0
331.25384521484375;0.0;0.0;0.0;0.0;0.0;0.0;-0.14762275;0.0;0.147622749209404;351.15480257527093;331.25384521484375;-19.900957360427185;331.25384521484375;19.75333461121778;0.0
328.2740783691406;0.0;0.0;0.0;0.0;0.0;0.0;-0.15912922;0.0;0.15912921726703644;348.9346912695324;328.2740783691406;-20.660612900391754;328.2740783691406;20.501483683124718;0.0
323.5252990722656;0.0;0.0;0.0;0.0;0.0;0.0;-0.17824136;0.0;0.17824135720729828;346.7353000337153;323.5252990722656;-23.21000096144968;323.5252990722656;23.03175960424238;0.0
327.98590087890625;0.0;0.0;0.0;0.0;0.0;0.0;-0.15891229;0.0;0.1589122861623764;348.9346912695324;327.98590087890625;-20.94879039062613;327.98590087890625;20.789878104463753;0.0
327.2178039550781;0.0;0.0;0.0;0.0;0.0;0.0;-0.15832068;0.0;0.15832068026065826;348.1657321988129;327.2178039550781;-20.947928243734793;327.2178039550781;20.789607563474135;0.0
327.8418884277344;0.0;0.0;0.0;0.0;0.0;0.0;-0.15880276;0.0;0.15880276262760162;348.9346912695324;327.8418884277344;-21.092802841798004;327.8418884277344;20.934000079170403;0.0
323.2378234863281;0.0;0.0;0.0;0.0;0.0;0.0;-0.17794439;0.0;0.1779443919658661;345.3037941889228;323.2378234863281;-22.065970702594655;323.2378234863281;21.88802631062879;0.0
319.935302734375;0.0;0.0;0.0;0.0;0.0;0.0;-0.17434281;0.0;0.1743428111076355;343.49245346337324;319.935302734375;-23.557150728998238;319.935302734375;23.382807917890602;0.0
333.0342102050781;0.0;0.0;0.0;0.0;0.0;0.0;-0.14042307;0.0;0.14042307436466217;351.41369657181957;333.0342102050781;-18.379486366741446;333.0342102050781;18.239063292376784;0.0
335.5084533691406;0.0;0.0;0.0;0.0;0.0;0.0;-0.18606165;0.0;0.18606165051460266;351.41369657181957;335.5084533691406;-15.905243202678946;335.5084533691406;15.719181552164343;0.0
349.1795959472656;0.0;0.0;0.0;0.0;0.0;0.0;-0.1548208;0.0;0.15482079982757568;352.17312717916377;349.1795959472656;-2.993531231898146;349.1795959472656;2.8387104320705703;0.0
339.80078125;0.0;0.0;0.0;0.0;0.0;0.0;-0.18205102;0.0;0.18205101788043976;351.77300132086293;339.80078125;-11.972220070862932;339.80078125;11.790169052982492;0.0
334.6986999511719;0.0;0.0;0.0;0.0;0.0;0.0;-0.18656576;0.0;0.18656575679779053;351.2515920553547;334.6986999511719;-16.55289210418283;334.6986999511719;16.36632634738504;0.0
342.5717468261719;0.0;0.0;0.0;0.0;0.0;0.0;-0.18610068;0.0;0.18610067665576935;352.0624381357636;342.5717468261719;-9.490691309591739;342.5717468261719;9.30459063293597;0.0
350.5708923339844;0.0;0.0;0.0;0.0;0.0;0.0;-0.15611084;0.0;0.15611083805561066;352.3695214317484;350.5708923339844;-1.7986290977640351;350.5708923339844;1.6425182597084245;0.0
356.9150085449219;0.0;0.0;0.0;0.0;0.0;0.0;-0.15168034;0.0;0.1516803354024887;353.8079729795111;356.9150085449219;3.107035565410797;356.9150085449219;-3.2587159008132858;0.0
359.467529296875;0.0;0.0;0.0;0.0;0.0;0.0;-0.13666525;0.0;0.1366652548313141;354.208873181457;359.467529296875;5.258656115417978;359.467529296875;-5.395321370249292;0.0
356.626220703125;0.0;0.0;0.0;0.0;0.0;0.0;-0.1512346;0.0;0.15123459696769714;353.8079729795111;356.626220703125;2.818247723613922;356.626220703125;-2.969482320581619;0.0
355.37530517578125;0.0;0.0;0.0;0.0;0.0;0.0;-0.15081191;0.0;0.15081191062927246;353.8079729795111;355.37530517578125;1.567332196270172;355.37530517578125;-1.7181441068994445;0.0
