TEC_N_Aver_pred;B1_N_Aver_pred;B1_Reconciled;B1_Delta;B2_N_Aver_pred;B2_Reconciled;B2_Delta;Sum_Check;Total_Error_Before;Total_Error_After
159.00885009765625;159.85981485843502;159.00885009765625;-0.8509647607787656;0.0;0.0;0.0;159.00885009765625;0.8509647607787656;0.0
161.20547485351562;161.19918277950342;161.20547485351562;0.006292074012208104;0.0;0.0;0.0;161.20547485351562;-0.006292074012208104;0.0
159.80038452148438;159.82445753487718;159.80038452148438;-0.024073013392808207;0.0;0.0;0.0;159.80038452148438;0.024073013392808207;0.0
258.8173522949219;165.6256763776971;169.23435460730556;3.608678229608472;85.97431945800781;89.5829976876163;3.6086782296084863;258.8173522949219;-7.2173564592169726;0.0
329.958251953125;165.75783453755324;165.96371798899148;0.20588345143823972;163.7886505126953;163.99453396413355;0.20588345143823972;329.958251953125;-0.41176690287647943;0.0
327.8422546386719;164.80405013687667;164.84317954841882;0.03912941154214877;162.95994567871094;162.9990750902531;0.03912941154214877;327.8422546386719;-0.07825882308429755;0.0
325.24688720703125;163.34115982803212;163.2758121527856;-0.06534767524652807;162.0364227294922;161.97107505424566;-0.06534767524652807;325.24688720703125;0.13069535049305614;0.0
327.4891357421875;164.82759691316048;164.66873467484194;-0.15886223831853385;162.97926330566406;162.82040106734553;-0.15886223831853385;327.4891357421875;0.3177244766370677;0.0
160.41476440429688;160.5473797351247;160.41476440429688;-0.13261533082783217;0.0;0.0;0.0;160.41476440429688;0.13261533082783217;0.0
159.4930877685547;160.00296872099312;159.4930877685547;-0.5098809524384365;0.0;0.0;0.0;159.4930877685547;0.5098809524384365;0.0
159.3172607421875;159.83404544231513;159.3172607421875;-0.51678470012763;0.0;0.0;0.0;159.3172607421875;0.51678470012763;0.0
160.76658630371094;161.16713776497136;160.76658630371094;-0.4005514612604202;0.0;0.0;0.0;160.76658630371094;0.4005514612604202;0.0
160.36207580566406;160.21590953264044;160.36207580566406;0.14616627302362417;0.0;0.0;0.0;160.36207580566406;-0.14616627302362417;0.0
161.21990966796875;160.92941494814357;161.21990966796875;0.29049471982517616;0.0;0.0;0.0;161.21990966796875;-0.29049471982517616;0.0
161.2616729736328;160.92941494814357;161.2616729736328;0.33225802548923866;0.0;0.0;0.0;161.2616729736328;-0.33225802548923866;0.0
161.9632568359375;162.15402157322228;161.9632568359375;-0.1907647372847805;0.0;0.0;0.0;161.9632568359375;0.1907647372847805;0.0
337.53271484375;169.04675270255456;169.8942564782304;0.8475037756758468;166.79095458984375;167.6384583655196;0.8475037756758468;337.53271484375;-1.6950075513516936;0.0
338.2177734375;169.25563427004224;170.24067113892735;0.9850368688851177;166.9920654296875;167.97710229857262;0.9850368688851177;338.2177734375;-1.9700737377702353;0.0
334.940185546875;168.23100085524032;168.68807885779594;0.4570780025556189;165.79502868652344;166.25210668907906;0.4570780025556189;334.940185546875;-0.9141560051112378;0.0
330.28753662109375;166.27518898062453;166.09158924128883;-0.18359973933570473;164.37954711914062;164.19594737980492;-0.18359973933570473;330.28753662109375;0.36719947867140945;0.0
330.7298889160156;166.75835588419324;166.47573555928412;-0.2826203249091179;164.53677368164062;164.2541533567315;-0.2826203249091179;330.7298889160156;0.5652406498182359;0.0
330.6192321777344;166.51345645689574;166.30147462737366;-0.2119818295220739;164.5297393798828;164.31775755036074;-0.2119818295220739;330.6192321777344;0.4239636590441478;0.0
330.28753662109375;166.27518898062453;166.09158924128883;-0.18359973933570473;164.37954711914062;164.19594737980492;-0.18359973933570473;330.28753662109375;0.36719947867140945;0.0
333.2922058105469;167.8440661262483;167.9051263248429;0.06106019859461753;165.32601928710938;165.387079485704;0.06106019859461753;333.2922058105469;-0.12212039718917822;0.0
